date,start_time,end_time,time,year,month,hours_fishing,time_period,season,location,air_temp,weather,wind_level,wind_dir,trolling_speed,water_depth,fish_length,fish_type,crew_count,weight,hook_rate
2011-10-10 00:00:00,2011-10-10 16:30:00,2011-10-10 20:30:00,2011-10-10 19:30:00,2011,10,4.0,evening,fall,Lower Harbor Breakwall,61,Partly Cloudy,3.5,NorthWest,2.8,75.0,25.0,Lake Trout,2.0,0.08333333333333333,2.5
2011-10-10 00:00:00,2011-10-10 16:30:00,2011-10-10 20:30:00,2011-10-10 20:00:00,2011,10,4.0,evening,fall,Lower Harbor Breakwall,61,Partly Cloudy,3.5,NorthWest,2.8,75.0,21.0,Lake Trout,2.0,0.08333333333333333,2.5
2011-10-12 00:00:00,2011-10-12 13:00:00,2011-10-12 16:00:00,2011-10-12 13:30:00,2011,10,3.0,afternoon,fall,Chocolay,62,Partly Cloudy,5.5,SouthEast,2.9,60.0,25.0,Lake Trout,1.0,0.1,2.0
2011-10-12 00:00:00,2011-10-12 13:00:00,2011-10-12 16:00:00,2011-10-12 14:30:00,2011,10,3.0,afternoon,fall,Chocolay,62,Partly Cloudy,5.5,SouthEast,2.9,60.0,25.0,Lake Trout,1.0,0.1,2.0
2011-10-12 00:00:00,2011-10-12 13:00:00,2011-10-12 16:00:00,2011-10-12 14:45:00,2011,10,3.0,afternoon,fall,Chocolay,62,Partly Cloudy,5.5,SouthEast,2.9,60.0,25.0,Lake Trout,1.0,0.1,2.0
2011-10-12 00:00:00,2011-10-12 13:00:00,2011-10-12 16:00:00,2011-10-12 15:30:00,2011,10,3.0,afternoon,fall,Chocolay,62,Partly Cloudy,5.5,SouthEast,2.9,60.0,21.0,Lake Trout,1.0,0.1,2.0
2011-10-12 00:00:00,2011-10-12 17:00:00,2011-10-12 19:30:00,2011-10-12 17:15:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,2.5,South,2.8,60.0,25.0,Lake Trout,2.0,0.1,4.0
2011-10-12 00:00:00,2011-10-12 17:00:00,2011-10-12 19:30:00,2011-10-12 17:25:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,2.5,South,2.8,60.0,25.0,Lake Trout,2.0,0.1,4.0
2011-10-12 00:00:00,2011-10-12 17:00:00,2011-10-12 19:30:00,2011-10-12 18:15:00,2011,10,2.5,evening,fall,Lower Harbor Breakwall,63,Partly Cloudy,2.5,South,2.8,60.0,22.0,Lake Trout,2.0,0.1,4.0
2011-10-12 00:00:00,2011-10-12 17:00:00,2011-10-12 19:30:00,2011-10-12 18:45:00,2011,10,2.5,evening,fall,Lower Harbor Breakwall,63,Partly Cloudy,2.5,South,2.8,60.0,25.0,Lake Trout,2.0,0.1,4.0
2011-10-12 00:00:00,2011-10-12 17:00:00,2011-10-12 19:30:00,2011-10-12 19:15:00,2011,10,2.5,evening,fall,Lower Harbor Breakwall,63,Partly Cloudy,2.5,South,2.8,60.0,24.0,Lake Trout,2.0,0.1,4.0
2011-10-12 00:00:00,2011-10-12 17:00:00,2011-10-12 19:30:00,2011-10-12 19:30:00,2011,10,2.5,evening,fall,Lower Harbor Breakwall,63,Partly Cloudy,2.5,South,2.8,60.0,21.0,Lake Trout,2.0,0.1,4.0
2011-10-13 00:00:00,2011-10-13 15:00:00,2011-10-13 17:30:00,2011-10-13 15:30:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Rain,1.5,South,2.8,48.0,22.0,Lake Trout,1.0,0.2,3.6
2011-10-13 00:00:00,2011-10-13 15:00:00,2011-10-13 17:30:00,2011-10-13 16:00:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Rain,1.5,South,2.8,58.0,24.0,Lake Trout,1.0,0.2,3.6
2011-10-13 00:00:00,2011-10-13 15:00:00,2011-10-13 17:30:00,2011-10-13 16:30:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Rain,1.5,South,2.8,58.0,20.0,Lake Trout,1.0,0.2,3.6
2011-10-13 00:00:00,2011-10-13 15:00:00,2011-10-13 17:30:00,2011-10-13 17:00:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Rain,1.5,South,2.8,55.0,23.0,Lake Trout,1.0,0.2,3.6
2011-10-13 00:00:00,2011-10-13 15:00:00,2011-10-13 17:30:00,2011-10-13 17:30:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Rain,1.5,South,2.8,50.0,22.0,Lake Trout,1.0,0.2,3.6
2011-10-22 00:00:00,2011-10-22 08:30:00,2011-10-22 12:00:00,2011-10-22 08:30:00,2011,10,3.5,morning,fall,Lower Harbor Breakwall,63,Partly Cloudy,1.5,South,2.8,50.0,25.0,Lake Trout,2.0,0.5,1.1428571428571428
2011-10-22 00:00:00,2011-10-22 08:30:00,2011-10-22 12:00:00,2011-10-22 10:30:00,2011,10,3.5,morning,fall,Lower Harbor Breakwall,63,Partly Cloudy,1.5,South,2.8,50.0,26.0,Lake Trout,2.0,0.5,1.1428571428571428
2011-10-27 00:00:00,2011-10-27 14:30:00,2011-10-27 17:00:00,2011-10-27 14:45:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,7.5,North,2.8,50.0,21.0,Lake Trout,1.0,0.2,3.6
2011-10-27 00:00:00,2011-10-27 14:30:00,2011-10-27 17:00:00,2011-10-27 15:00:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,7.5,North,2.8,58.0,22.0,Lake Trout,1.0,0.2,3.6
2011-10-27 00:00:00,2011-10-27 14:30:00,2011-10-27 17:00:00,2011-10-27 16:00:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,7.5,North,2.8,58.0,24.0,Lake Trout,1.0,0.2,3.6
2011-10-27 00:00:00,2011-10-27 14:30:00,2011-10-27 17:00:00,2011-10-27 16:30:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,7.5,North,2.8,48.0,21.0,Lake Trout,1.0,0.2,3.6
2011-10-27 00:00:00,2011-10-27 14:30:00,2011-10-27 17:00:00,2011-10-27 17:00:00,2011,10,2.5,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,7.5,North,2.8,50.0,27.0,Lake Trout,1.0,0.2,3.6
2011-10-28 00:00:00,2011-10-28 12:00:00,2011-10-28 14:00:00,2011-10-28 12:00:00,2011,10,2.0,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,4.5,SouthWest,2.8,58.0,19.0,Lake Trout,1.0,0.06666666666666667,5.5
2011-10-28 00:00:00,2011-10-28 12:00:00,2011-10-28 14:00:00,2011-10-28 12:15:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,63.0,21.0,Lake Trout,1.0,0.06666666666666667,5.5
2011-10-28 00:00:00,2011-10-28 12:00:00,2011-10-28 14:00:00,2011-10-28 12:30:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,65.0,23.0,Lake Trout,1.0,0.06666666666666667,5.5
2011-10-28 00:00:00,2011-10-28 12:00:00,2011-10-28 14:00:00,2011-10-28 12:45:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,68.0,25.0,Lake Trout,1.0,0.06666666666666667,5.5
2011-10-28 00:00:00,2011-10-28 12:00:00,2011-10-28 14:00:00,2011-10-28 13:00:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,68.0,22.0,Lake Trout,1.0,0.06666666666666667,5.5
2011-10-28 00:00:00,2011-10-28 12:00:00,2011-10-28 14:00:00,2011-10-28 13:30:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,65.0,27.0,Lake Trout,1.0,0.06666666666666667,5.5
2011-10-28 00:00:00,2011-10-28 12:00:00,2011-10-28 14:00:00,2011-10-28 14:00:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,63.0,21.0,Lake Trout,1.0,0.06666666666666667,5.5
2011-10-28 00:00:00,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 16:15:00,2011,10,2.0,afternoon,fall,Lower Harbor Breakwall,63,Partly Cloudy,4.5,SouthWest,2.8,58.0,19.0,Lake Trout,2.0,0.06666666666666667,7.5
2011-10-28 00:00:00,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 16:45:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,63.0,21.0,Lake Trout,2.0,0.06666666666666667,7.5
2011-10-28 00:00:00,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 16:45:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,65.0,23.0,Lake Trout,2.0,0.06666666666666667,7.5
2011-10-28 00:00:00,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 17:00:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,68.0,25.0,Lake Trout,2.0,0.06666666666666667,7.5
2011-10-28 00:00:00,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 17:15:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,68.0,22.0,Lake Trout,2.0,0.06666666666666667,7.5
2011-10-28 00:00:00,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 17:30:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,65.0,27.0,Lake Trout,2.0,0.06666666666666667,7.5
2011-10-28 00:00:00,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 17:45:00,2011,10,2.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,63.0,21.0,Lake Trout,2.0,0.06666666666666667,7.5
2011-10-28 00:00:00,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 18:00:00,2011,10,2.0,evening,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,SouthWest,2.8,63.0,21.0,Lake Trout,2.0,0.06666666666666667,7.5
2011-10-29 00:00:00,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 08:45:00,2011,10,4.0,morning,fall,Lower Harbor Breakwall,63,Partly Cloudy,4.5,West,2.8,58.0,19.0,Lake Trout,2.0,0.06666666666666667,4.0
2011-10-29 00:00:00,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 09:00:00,2011,10,4.0,morning,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,West,2.8,63.0,21.0,Lake Trout,2.0,0.06666666666666667,4.0
2011-10-29 00:00:00,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 09:30:00,2011,10,4.0,morning,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,West,2.8,65.0,23.0,Lake Trout,2.0,0.06666666666666667,4.0
2011-10-29 00:00:00,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 09:45:00,2011,10,4.0,morning,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,West,2.8,68.0,25.0,Lake Trout,2.0,0.06666666666666667,4.0
2011-10-29 00:00:00,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 10:15:00,2011,10,4.0,morning,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,West,2.8,68.0,22.0,Lake Trout,2.0,0.06666666666666667,4.0
2011-10-29 00:00:00,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 11:00:00,2011,10,4.0,morning,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,West,2.8,65.0,27.0,Lake Trout,2.0,0.06666666666666667,4.0
2011-10-29 00:00:00,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 11:30:00,2011,10,4.0,morning,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,West,2.8,63.0,21.0,Lake Trout,2.0,0.06666666666666667,4.0
2011-10-29 00:00:00,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 11:45:00,2011,10,4.0,morning,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,West,2.8,63.0,21.0,Lake Trout,2.0,0.06666666666666667,4.0
2011-10-29 00:00:00,2011-10-29 16:00:00,2011-10-29 19:00:00,2011-10-29 16:00:00,2011,10,3.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,NorthWest,2.8,68.0,25.0,Lake Trout,3.0,0.06666666666666667,4.666666666666667
2011-10-29 00:00:00,2011-10-29 16:00:00,2011-10-29 19:00:00,2011-10-29 16:15:00,2011,10,3.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,NorthWest,2.8,68.0,22.0,Lake Trout,3.0,0.06666666666666667,4.666666666666667
2011-10-29 00:00:00,2011-10-29 16:00:00,2011-10-29 19:00:00,2011-10-29 16:45:00,2011,10,3.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,NorthWest,2.8,65.0,27.0,Lake Trout,3.0,0.06666666666666667,4.666666666666667
2011-10-29 00:00:00,2011-10-29 16:00:00,2011-10-29 19:00:00,2011-10-29 17:15:00,2011,10,3.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,NorthWest,2.8,63.0,21.0,Lake Trout,3.0,0.06666666666666667,4.666666666666667
2011-10-29 00:00:00,2011-10-29 16:00:00,2011-10-29 19:00:00,2011-10-29 17:45:00,2011,10,3.0,afternoon,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,NorthWest,2.8,63.0,21.0,Lake Trout,3.0,0.06666666666666667,4.666666666666667
2011-10-29 00:00:00,2011-10-29 16:00:00,2011-10-29 19:00:00,2011-10-29 18:45:00,2011,10,3.0,evening,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,NorthWest,2.8,68.0,22.0,Lake Trout,3.0,0.06666666666666667,4.666666666666667
2011-10-29 00:00:00,2011-10-29 16:00:00,2011-10-29 19:00:00,2011-10-29 19:00:00,2011,10,3.0,evening,fall,Lower Harbor Lighthouse,63,Partly Cloudy,4.5,NorthWest,2.8,65.0,27.0,Lake Trout,3.0,0.06666666666666667,4.666666666666667
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 09:00:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,55.0,22.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 09:30:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,55.0,25.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 09:45:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,58.0,21.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 10:00:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,55.0,30.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 10:15:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,65.0,27.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 10:30:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,65.0,29.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 10:45:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,55.0,27.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 11:00:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,58.0,28.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 11:15:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,4.0,SouthWest,2.8,55.0,27.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 11:30:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,11.0,SouthEast,2.8,58.0,24.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 11:45:00,2011,10,3.5,morning,fall,Chocolay,63,Partly Cloudy,11.0,SouthEast,2.8,55.0,27.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 12:00:00,2011,10,3.5,afternoon,fall,Chocolay,63,Partly Cloudy,11.0,SouthEast,2.8,65.0,23.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 12:15:00,2011,10,3.5,afternoon,fall,Chocolay,63,Partly Cloudy,11.0,SouthEast,2.8,55.0,25.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 12:15:00,2011,10,3.5,afternoon,fall,Chocolay,63,Partly Cloudy,11.0,SouthEast,2.8,55.0,20.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-10-30 00:00:00,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 12:30:00,2011,10,3.5,afternoon,fall,Chocolay,63,Partly Cloudy,11.0,SouthEast,2.8,65.0,27.0,Lake Trout,2.0,0.06666666666666667,5.142857142857143
2011-11-04 00:00:00,2011-11-04 15:00:00,2011-11-04 17:30:00,2011-11-04 15:00:00,2011,11,2.5,afternoon,fall,Lower Harbor Lighthouse,60,Partly Cloudy,6.5,SouthWest,2.8,65.0,22.0,Lake Trout,1.0,0.2,3.2
2011-11-04 00:00:00,2011-11-04 15:00:00,2011-11-04 17:30:00,2011-11-04 15:30:00,2011,11,2.5,afternoon,fall,Lower Harbor Lighthouse,60,Partly Cloudy,6.5,SouthWest,2.8,65.0,24.0,Lake Trout,1.0,0.2,3.2
2011-11-04 00:00:00,2011-11-04 15:00:00,2011-11-04 17:30:00,2011-11-04 16:00:00,2011,11,2.5,afternoon,fall,Lower Harbor Breakwall,60,Partly Cloudy,6.5,SouthWest,2.8,58.0,28.0,Lake Trout,1.0,0.2,3.2
2011-11-04 00:00:00,2011-11-04 15:00:00,2011-11-04 17:30:00,2011-11-04 16:30:00,2011,11,2.5,afternoon,fall,Lower Harbor Lighthouse,60,Partly Cloudy,6.5,SouthWest,2.8,65.0,26.0,Lake Trout,1.0,0.2,3.2
2011-11-04 00:00:00,2011-11-04 15:00:00,2011-11-04 17:30:00,2011-11-04 17:00:00,2011,11,2.5,afternoon,fall,Lower Harbor Breakwall,60,Partly Cloudy,6.5,SouthWest,2.8,50.0,22.0,Lake Trout,1.0,0.2,3.2
2011-11-05 00:00:00,2011-11-05 15:00:00,2011-11-05 17:30:00,2011-11-05 09:00:00,2011,11,2.5,morning,fall,Lower Harbor Breakwall,60,Partly Cloudy,15.0,SouthWest,2.8,58.0,20.0,Lake Trout,1.0,0.25,2.4
2011-11-05 00:00:00,2011-11-05 15:00:00,2011-11-05 17:30:00,2011-11-05 10:00:00,2011,11,2.5,morning,fall,Lower Harbor Breakwall,60,Partly Cloudy,15.0,SouthWest,2.8,50.0,24.0,Lake Trout,1.0,0.25,2.4
2011-11-05 00:00:00,2011-11-05 15:00:00,2011-11-05 17:30:00,2011-11-05 10:30:00,2011,11,2.5,morning,fall,Lower Harbor Breakwall,60,Partly Cloudy,15.0,SouthWest,2.8,58.0,24.0,Lake Trout,1.0,0.25,2.4
2011-11-05 00:00:00,2011-11-05 15:00:00,2011-11-05 17:30:00,2011-11-05 11:00:00,2011,11,2.5,morning,fall,Lower Harbor Breakwall,60,Partly Cloudy,15.0,SouthWest,2.8,50.0,21.0,Lake Trout,1.0,0.25,2.4
2011-11-08 00:00:00,2011-11-08 11:30:00,2011-11-08 16:30:00,2011-11-08 11:30:00,2011,11,5.0,morning,fall,Lower Harbor Breakwall,60,Partly Cloudy,6.5,NorthEast,2.8,50.0,22.0,Lake Trout,1.0,0.25,1.4
2011-11-08 00:00:00,2011-11-08 11:30:00,2011-11-08 16:30:00,2011-11-08 12:00:00,2011,11,5.0,afternoon,fall,Lower Harbor Breakwall,60,Partly Cloudy,6.5,NorthEast,2.8,58.0,26.0,Lake Trout,1.0,0.25,1.4
2011-11-08 00:00:00,2011-11-08 11:30:00,2011-11-08 16:30:00,2011-11-08 13:00:00,2011,11,5.0,afternoon,fall,Lower Harbor Breakwall,60,Partly Cloudy,6.5,NorthEast,2.8,58.0,22.0,Lake Trout,1.0,0.25,1.4
2011-11-08 00:00:00,2011-11-08 11:30:00,2011-11-08 16:30:00,2011-11-08 14:00:00,2011,11,5.0,afternoon,fall,Lower Harbor Breakwall,60,Partly Cloudy,6.5,NorthEast,2.8,50.0,28.0,Lake Trout,1.0,0.25,1.4
2011-11-12 00:00:00,2011-11-12 09:30:00,2011-11-12 11:30:00,2011-11-12 09:00:00,2011,11,2.0,morning,fall,Lower Harbor Breakwall,55,Partly Cloudy,6.0,SouthWest,2.8,58.0,20.0,Lake Trout,1.0,0.25,2.5
2011-11-12 00:00:00,2011-11-12 09:30:00,2011-11-12 11:30:00,2011-11-12 09:45:00,2011,11,2.0,morning,fall,Lower Harbor Breakwall,55,Partly Cloudy,6.0,SouthWest,2.8,58.0,22.0,Lake Trout,1.0,0.25,2.5
2011-11-12 00:00:00,2011-11-12 09:30:00,2011-11-12 11:30:00,2011-11-12 10:00:00,2011,11,2.0,morning,fall,Lower Harbor Breakwall,55,Partly Cloudy,6.0,SouthWest,2.8,50.0,25.0,Lake Trout,1.0,0.25,2.5
2011-11-12 00:00:00,2011-11-12 09:30:00,2011-11-12 11:30:00,2011-11-12 11:00:00,2011,11,2.0,morning,fall,Lower Harbor Breakwall,55,Partly Cloudy,6.0,SouthWest,2.8,58.0,21.0,Lake Trout,1.0,0.25,2.5
2010-03-18 00:00:00,2010-03-18 17:35:00,2010-03-18 19:25:00,2010-03-18 18:30:00,2010,3,1.8333333333333333,evening,spring,Upper Harbor,55,Partly Cloudy,1.5,NorthWest,2.7,34.0,20.0,Coho,1.0,1.0,0.5454545454545455
2010-03-20 00:00:00,2010-03-20 10:30:00,2010-03-20 19:30:00,2010-03-20 10:30:00,2010,3,9.0,morning,spring,Lower Harbor,32,Partly Cloudy,10.0,NorthWest,2.7,34.0,20.0,Brown/ Splake,1.0,0.2,0.5555555555555556
2010-03-20 00:00:00,2010-03-20 10:30:00,2010-03-20 19:30:00,2010-03-20 11:30:00,2010,3,9.0,morning,spring,Lower Harbor,32,Clear,10.0,NorthWest,2.7,34.0,26.0,Chinook,1.0,0.2,0.5555555555555556
2010-03-20 00:00:00,2010-03-20 10:30:00,2010-03-20 19:30:00,2010-03-20 18:30:00,2010,3,9.0,evening,spring,Lower Harbor,33,Clear,3.5,NorthEast,2.6,36.0,17.0,Coho,1.0,0.2,0.5555555555555556
2010-03-20 00:00:00,2010-03-20 10:30:00,2010-03-20 19:30:00,2010-03-20 19:00:00,2010,3,9.0,evening,spring,Lower Harbor,33,Clear,3.5,NorthEast,2.6,36.0,18.0,Coho,1.0,0.2,0.5555555555555556
2010-03-20 00:00:00,2010-03-20 10:30:00,2010-03-20 19:30:00,2010-03-20 19:30:00,2010,3,9.0,evening,spring,Lower Harbor,33,Clear,3.5,NorthEast,2.7,36.0,18.0,Coho,1.0,0.2,0.5555555555555556
2010-03-21 00:00:00,2010-03-21 16:05:00,2010-03-21 18:55:00,2010-03-21 16:30:00,2010,3,2.8333333333333335,afternoon,spring,Upper Harbor,39,Clear,3.5,NorthEast,2.8,130.0,17.0,Coho,1.0,0.5,0.7058823529411764
2010-03-21 00:00:00,2010-03-21 16:05:00,2010-03-21 18:55:00,2010-03-21 18:30:00,2010,3,2.8333333333333335,evening,spring,Lower Harbor,39,Clear,3.5,NorthEast,2.8,36.0,23.0,Chinook,1.0,0.5,0.7058823529411764
2010-03-23 00:00:00,2010-03-23 16:35:00,2010-03-23 18:25:00,2010-03-23 17:30:00,2010,3,1.8333333333333333,afternoon,spring,Lower Harbor Lighthouse,42,Clear,0.5,NorthEast,2.8,65.0,29.0,Lake Trout,1.0,1.0,0.5454545454545455
2010-04-01 00:00:00,2010-04-01 17:35:00,2010-04-01 19:25:00,2010-04-01 18:30:00,2010,4,1.8333333333333333,evening,spring,Lower Harbor Lighthouse,55,Clear,0.5,NorthEast,2.7,65.0,22.0,Lake Trout,1.0,1.0,0.5454545454545455
2010-04-03 00:00:00,2010-04-03 11:01:15,2010-04-03 13:43:45,2010-04-03 11:30:00,2010,4,2.7083333333333335,morning,spring,Lower Harbor Lighthouse,63,Overcast,8.5,SouthWest,2.8,65.0,22.0,Lake Trout,1.0,0.3333333333333333,1.1076923076923075
2010-04-03 00:00:00,2010-04-03 11:01:15,2010-04-03 13:43:45,2010-04-03 12:15:00,2010,4,2.7083333333333335,afternoon,spring,Lower Harbor Lighthouse,63,Overcast,8.5,SouthWest,2.8,65.0,24.0,Lake Trout,1.0,0.3333333333333333,1.1076923076923075
2010-04-03 00:00:00,2010-04-03 11:01:15,2010-04-03 13:43:45,2010-04-03 13:15:00,2010,4,2.7083333333333335,afternoon,spring,Lower Harbor Lighthouse,60,Overcast,8.5,West,2.8,75.0,25.0,Lake Trout,1.0,0.3333333333333333,1.1076923076923075
2010-04-04 00:00:00,2010-04-04 12:20:00,2010-04-04 14:10:00,2010-04-04 13:15:00,2010,4,1.8333333333333333,afternoon,spring,Lower Harbor Lighthouse,48,Rain,10.0,SouthWest,2.8,65.0,27.0,Lake Trout,1.0,1.0,0.5454545454545455
2010-04-05 00:00:00,2010-04-05 13:12:30,2010-04-05 15:17:30,2010-04-05 14:00:00,2010,4,2.0833333333333335,afternoon,spring,Lower Harbor Lighthouse,55,Partly Cloudy,3.5,SouthEast,2.7,68.0,23.0,Lake Trout,1.0,0.5,0.96
2010-04-05 00:00:00,2010-04-05 13:12:30,2010-04-05 15:17:30,2010-04-05 14:30:00,2010,4,2.0833333333333335,afternoon,spring,Lower Harbor Lighthouse,55,Partly Cloudy,3.5,SouthEast,2.7,66.0,25.0,Lake Trout,1.0,0.5,0.96
2010-04-18 00:00:00,2010-04-18 15:35:00,2010-04-18 17:25:00,2010-04-18 16:30:00,2010,4,1.8333333333333333,afternoon,spring,Lower Harbor Lighthouse,55,Clear,8.5,NorthEast,2.7,68.0,26.0,Lake Trout,1.0,1.0,0.5454545454545455
