air_temp,air_temp_diff,caught,crew_count,date,dew_point,dew_point_diff,end_time,fish_length,fish_type,gust_speed,gust_speed_diff,hook_rate,hooked,hours_fishing,location,month,pressure,pressure_diff,season,start_time,time,time_period,trolling_speed,water_depth,weather,wind_dir,wind_dir_diff,wind_speed,wind_speed_diff,year
29.03,1.5800000000000018,1.0,3.0,2012-07-13,,,2012-07-13 21:00:00,21.0,Lake Trout,6.2299999999999995,-0.09000000000000075,0.6666666666666666,3.0,4.5,Lower Harbor Lighthouse,7.0,1017.5,-0.42999999999995,summer,2012-07-13 16:30:00,2012-07-13 18:00:00,evening,2.6,65.0,Clear,196.7,15.699999999999989,3.1100000000000003,-0.5899999999999999,2012.0
19.9,0.21999999999999886,5.2,3.0,2012-07-14,,,2012-07-14 13:30:00,21.9,Lake Trout,3.8,-0.2400000000000002,2.8,9.6,3.5,Shot Point,7.0,1015.97,0.34999999999990905,summer,2012-07-14 09:00:00,2012-07-14 10:00:00,morning,2.3,134.0,Partly Cloudy,185.0,20.69999999999999,2.52,-0.69,2012.0
16.23,-0.3500000000000014,8.0,3.0,2012-07-22,,,2012-07-22 12:30:00,21.25,Lake Trout,2.02,0.029999999999999805,1.818181818181818,10.0,5.5,Shot Point,7.0,1018.3,0.1999999999999318,summer,2012-07-22 07:00:00,2012-07-22 10:00:00,morning,2.1,178.125,Partly Cloudy,251.6,16.5,1.19,-0.21999999999999997,2012.0
19.53,0.13000000000000256,3.0,2.0,2012-07-29,,,2012-07-29 12:00:00,22.666666666666668,Lake Trout,6.3100000000000005,0.33999999999999986,1.0,5.0,5.0,Lower Harbor Lighthouse,7.0,1018.3199999999999,-0.11000000000001364,summer,2012-07-29 07:00:00,2012-07-29 08:30:00,morning,2.6,75.0,Clear,250.7,4.599999999999994,3.6799999999999997,0.3199999999999994,2012.0
20.29,0.03999999999999915,3.0,3.0,2012-08-14,,,2012-08-14 20:30:00,21.666666666666668,Lake Trout,3.25,1.0699999999999998,1.75,7.0,4.0,Lower Harbor Lighthouse,8.0,1013.96,-0.11999999999989086,summer,2012-08-14 16:30:00,2012-08-14 19:00:00,evening,2.6,70.0,Partly Cloudy,21.2,-104.1,1.42,0.72,2012.0
12.36,0.1999999999999993,1.0,2.0,2012-08-19,,,2012-08-19 12:30:00,21.0,Coho,1.7,0.20999999999999996,0.8,4.0,5.0,Lower Harbor Lighthouse,8.0,1015.99,-0.21000000000003638,summer,2012-08-19 07:30:00,2012-08-19 08:45:00,morning,2.6,70.0,Overcast,291.3,-5.300000000000011,1.02,0.18999999999999995,2012.0
20.23,0.09999999999999787,4.0,2.0,2012-08-21,,,2012-08-21 21:30:00,21.5,Coho,2.1100000000000003,-1.31,1.6666666666666667,5.0,3.0,Lower Harbor Lighthouse,8.0,1016.89,-0.37000000000000455,summer,2012-08-21 18:30:00,2012-08-21 20:15:00,evening,2.4,80.0,Partly Cloudy,114.8,27.599999999999994,1.1300000000000001,-1.7699999999999998,2012.0
20.29,-1.4100000000000001,5.0,4.0,2012-08-23,,,2012-08-23 21:30:00,20.6,Coho,3.96,0.8599999999999999,1.4,7.0,5.0,Lower Harbor Lighthouse,8.0,1016.5600000000001,-0.5600000000000591,summer,2012-08-23 16:30:00,2012-08-23 19:00:00,evening,2.4,73.0,Clear,174.5,-27.5,2.96,1.0299999999999998,2012.0
19.6,0.120000000000001,2.0,1.0,2012-08-26,,,2012-08-26 11:45:00,20.5,Coho,1.34,-1.7199999999999995,1.5,3.0,2.0,Lower Harbor Lighthouse,8.0,1016.6600000000001,0.20000000000004547,summer,2012-08-26 09:45:00,2012-08-26 11:00:00,morning,2.4,72.5,Partly Cloudy,222.1,23.69999999999999,0.62,-1.0100000000000002,2012.0
17.89,-0.129999999999999,1.0,2.0,2012-08-28,,,2012-08-28 22:00:00,20.0,Coho,2.91,-0.3500000000000001,0.5714285714285714,2.0,3.5,Lower Harbor Lighthouse,8.0,1021.51,-0.44000000000005457,summer,2012-08-28 18:30:00,2012-08-28 20:45:00,evening,2.6,75.0,Clear,95.9,6.700000000000003,1.97,-0.4999999999999998,2012.0
14.930000000000001,-0.029999999999997584,9.0,3.0,2012-09-02,,,2012-09-02 12:00:00,22.22222222222222,Lake Trout,2.1,-0.10000000000000009,2.6666666666666665,12.0,4.5,Shot Point,9.0,1020.96,-0.38999999999998636,fall,2012-09-02 07:30:00,2012-09-02 09:30:00,morning,2.1,161.11111111111111,Clear,214.7,-24.100000000000023,1.3699999999999999,-0.14000000000000012,2012.0
16.619999999999997,-0.7000000000000028,5.0,1.0,2012-09-04,,,2012-09-04 10:00:00,21.8,Lake Trout,1.7100000000000002,0.4700000000000002,3.0,6.0,2.0,Lower Harbor Lighthouse,9.0,1014.22,0.12000000000000455,fall,2012-09-04 08:00:00,2012-09-04 09:00:00,morning,2.6,74.0,Overcast,244.9,-2.9000000000000057,1.0699999999999998,0.29222222222222205,2012.0
12.45,2.6499999999999986,27.0,4.0,2012-09-15,,,2012-09-15 15:00:00,23.296296296296298,Lake Trout,2.08,-0.18000000000000016,3.4444444444444446,31.0,9.0,Shot Point,9.0,1026.92,0.0,fall,2012-09-15 06:00:00,2012-09-15 13:00:00,afternoon,2.2,163.14814814814815,Partly Cloudy,235.0,-17.099999999999994,1.4600000000000002,-0.1499999999999999,2012.0
15.15,0.8100000000000005,6.0,3.0,2012-09-28,,,2012-09-28 17:30:00,19.0,Coho,2.5,0.20000000000000018,4.0,8.0,2.0,Chocolay,9.0,1020.57,-0.6899999999999409,fall,2012-09-28 15:30:00,2012-09-28 18:00:00,evening,2.7999999999999994,68.33333333333333,Clear,76.4,-22.0,1.6800000000000002,-0.36999999999999966,2012.0
10.75,0.22000000000000064,2.0,4.0,2012-09-29,,,2012-09-29 11:30:00,16.0,Coho,2.27,0.8500000000000001,0.5,2.0,4.0,Lower Harbor Lighthouse,9.0,1019.1700000000001,0.14999999999997726,fall,2012-09-29 07:30:00,2012-09-29 10:15:00,morning,2.7,67.5,Partly Cloudy,304.8,-7.399999999999977,1.25,0.4277777777777777,2012.0
15.34,0.15999999999999837,1.0,1.0,2012-10-03,,,2012-10-03 20:00:00,17.0,Coho,5.75,0.5,0.5,1.0,2.0,Lower Harbor Lighthouse,10.0,1014.51,-0.3000000000000682,fall,2012-10-03 18:00:00,2012-10-03 18:30:00,evening,2.7,65.0,Partly Cloudy,85.6,6.0,4.86,0.7600000000000007,2012.0
8.8,1.0200000000000014,4.0,1.0,2012-10-13,,,2012-10-13 19:00:00,23.25,Lake Trout,5.36,0.7200000000000006,3.0,9.0,3.0,Lower Harbor Lighthouse,10.0,1008.53,-1.599999999999909,fall,2012-10-13 16:00:00,2012-10-13 18:30:00,evening,2.7,67.5,Partly Cloudy,202.7,19.399999999999977,2.93,-0.8499999999999996,2012.0
7.01,0.8799999999999999,4.0,2.0,2012-10-21,,,2012-10-21 14:30:00,24.75,Steelhead,3.6800000000000006,2.0100000000000007,0.8333333333333334,5.0,6.0,Lower Harbor Lighthouse,10.0,1014.43,0.5199999999998681,fall,2012-10-21 08:30:00,2012-10-21 12:00:00,morning,2.7,68.75,Partly Cloudy,265.1,33.400000000000034,1.9,0.9999999999999999,2012.0
1.08,0.68,3.0,1.0,2012-11-17,,,2012-11-17 12:00:00,24.0,Lake Trout,4.96,1.1800000000000002,0.8571428571428571,3.0,3.5,Lower Harbor Breakwall,11.0,1031.47,-0.029999999999972715,fall,2012-11-17 08:30:00,2012-11-17 10:15:00,morning,2.7000000000000006,61.66666666666666,Partly Cloudy,183.7,-35.900000000000006,2.85,0.3999999999999999,2012.0
13.65,0.4900000000000002,8.0,5.0,2013-07-08,,,2013-07-08 22:00:00,16.0,Coho,5.277777777777778,-0.112222222222222,1.6666666666666667,10.0,6.0,Chocolay,7.0,1016.6800000000001,-0.2699999999999818,summer,2013-07-08 16:00:00,2013-07-08 19:00:00,evening,2.7,60.0,Partly Cloudy,45.77777777777778,39.97777777777778,3.2666666666666666,0.05666666666666664,2013.0
13.969999999999999,0.4399999999999977,2.0,2.0,2013-07-09,,,2013-07-09 13:00:00,20.0,Lake Trout,3.6700000000000004,-0.08999999999999986,1.0,3.0,3.0,Chocolay,7.0,1015.6200000000001,-0.11999999999989086,summer,2013-07-09 10:00:00,2013-07-09 11:30:00,morning,2.7,60.0,Clear,119.4,-27.099999999999994,3.18,-0.09999999999999964,2013.0
14.5,-0.7900000000000009,9.0,2.0,2013-07-11,,,2013-07-11 12:00:00,21.0,Lake Trout,1.9099999999999997,-1.2800000000000002,1.5,9.0,6.0,Shot Point,7.0,1018.55,0.8099999999999454,summer,2013-07-11 06:00:00,2013-07-11 09:00:00,morning,2.077777777777777,125.55555555555556,Clear,327.6,13.300000000000011,0.97,-0.78,2013.0
20.29,-0.5199999999999996,2.0,2.0,2013-07-14,,,2013-07-14 10:00:00,23.0,Lake Trout,3.38,-0.41000000000000014,0.75,3.0,4.0,Lower Harbor,7.0,1022.1200000000001,0.19000000000016826,summer,2013-07-14 06:00:00,2013-07-14 08:00:00,morning,2.7,60.0,Clear,210.6,1.4000000000000057,1.5399999999999998,-0.5999999999999999,2013.0
19.8,0.6400000000000006,1.0,2.0,2013-07-15,,,2013-07-15 22:00:00,29.0,Chinook,1.5699999999999998,-0.5800000000000001,0.6666666666666666,2.0,3.0,Lower Harbor,7.0,1025.01,-0.2400000000000091,summer,2013-07-15 19:00:00,2013-07-15 20:30:00,evening,2.7,60.0,Overcast,51.0,22.9,0.8400000000000001,-0.3699999999999999,2013.0
22.81,-0.020000000000003126,2.0,1.0,2013-07-16,,,2013-07-16 21:00:00,25.0,Lake Trout,3.16,0.41000000000000014,1.0,2.0,2.0,Lower Harbor,7.0,1021.39,-0.7300000000001319,summer,2013-07-16 19:00:00,2013-07-16 20:00:00,evening,2.7,60.0,Clear,174.0,47.900000000000006,2.05,0.5199999999999998,2013.0
21.2,-0.18000000000000327,4.0,2.0,2013-07-17,,,2013-07-17 22:00:00,20.5,Lake Trout,1.85,-0.06000000000000005,1.2,6.0,5.0,Lower Harbor,7.0,1021.03,-0.5599999999999454,summer,2013-07-17 17:00:00,2013-07-17 19:30:00,evening,2.5,60.0,Clear,143.3,6.200000000000017,0.97,-0.1200000000000001,2013.0
9.28,-0.09999999999999964,11.0,2.0,2013-07-21,,,2013-07-21 12:00:00,24.272727272727277,Lake Trout,2.18,0.9911111111111113,2.6,13.0,5.0,Shot Point,7.0,1018.3700000000001,0.44000000000016826,summer,2013-07-21 07:00:00,2013-07-21 09:30:00,morning,1.9,180.0,Partly Cloudy,239.1,-9.788888888888891,1.5699999999999998,0.8699999999999999,2013.0
15.270000000000001,0.620000000000001,5.0,2.0,2013-07-24,,,2013-07-24 17:00:00,22.6,Lake Trout,1.9899999999999998,-0.06000000000000005,1.4,7.0,5.0,Chocolay,7.0,1018.6300000000001,-0.019999999999868123,summer,2013-07-24 12:00:00,2013-07-24 14:30:00,afternoon,2.7,60.0,Partly Cloudy,129.3,33.10000000000001,1.6,-0.06000000000000005,2013.0
15.26,-0.4599999999999991,4.0,1.0,2013-07-26,,,2013-07-26 13:00:00,21.0,Lake Trout,1.47,0.3325,2.333333333333333,7.0,3.0,Lower Harbor,7.0,1012.78,0.07999999999992724,summer,2013-07-26 10:00:00,2013-07-26 11:30:00,morning,2.7,50.0,Rain,192.3,38.42500000000001,0.72,0.08250000000000002,2013.0
11.330000000000002,-0.17999999999999794,1.0,1.0,2013-07-27,,,2013-07-27 17:00:00,24.0,Lake Trout,2.98,0.8500000000000001,0.5,1.0,2.0,Lower Harbor,7.0,1011.5,-0.20000000000004547,summer,2013-07-27 15:00:00,2013-07-27 16:00:00,morning,2.7,50.0,Partly Cloudy,86.3,-37.5,2.23,0.72,2013.0
16.919999999999998,0.18999999999999773,5.0,2.0,2013-08-04,,,2013-08-04 22:00:00,23.0,Lake Trout,2.38,0.08000000000000007,1.2,6.0,5.0,Lower Harbor,8.0,1020.6700000000001,-0.4799999999999045,summer,2013-08-04 17:00:00,2013-08-04 19:30:00,evening,2.5,110.0,Partly Cloudy,88.4,9.100000000000009,1.72,0.3899999999999999,2013.0
13.62,0.20000000000000107,11.0,2.0,2013-08-16,,,2013-08-16 13:00:00,23.181818181818183,Lake Trout,1.5699999999999998,0.45999999999999996,2.0,12.0,6.0,Shot Point,8.0,1018.78,0.06999999999993634,summer,2013-08-16 07:00:00,2013-08-16 10:00:00,morning,1.9,180.0,Partly Cloudy,226.9,-41.599999999999994,0.8300000000000001,0.050000000000000044,2013.0
20.4,-0.490000000000002,6.0,3.0,2013-08-26,,,2013-08-26 22:00:00,22.666666666666668,Lake Trout,1.07,0.18999999999999995,2.0,8.0,4.0,Chocolay,8.0,1013.89,-0.15999999999996817,summer,2013-08-26 18:00:00,2013-08-26 20:00:00,evening,2.5,60.0,Partly Cloudy,104.4,-72.4,0.77,0.36000000000000004,2013.0
18.330000000000002,-0.23000000000000043,6.0,3.0,2013-08-28,,,2013-08-28 22:00:00,22.0,Lake Trout,1.85,-0.16999999999999993,2.4,12.0,5.0,Chocolay,8.0,1016.4399999999999,-0.14999999999997726,summer,2013-08-28 17:00:00,2013-08-28 19:30:00,evening,2.7000000000000006,60.0,Fog,107.7,3.700000000000003,1.31,-0.21999999999999997,2013.0
27.25,-0.030000000000001137,3.0,2.0,2013-08-29,,,2013-08-29 22:00:00,25.666666666666668,Coho,3.5700000000000003,-0.21999999999999975,0.75,3.0,4.0,Lower Harbor,8.0,1013.6899999999999,-0.38999999999998636,summer,2013-08-29 18:00:00,2013-08-29 20:00:00,evening,2.7000000000000006,60.0,Rain,185.9,3.9000000000000057,2.09,-0.3900000000000001,2013.0
15.86,0.41999999999999815,9.0,2.0,2013-08-31,,,2013-08-31 19:00:00,22.55555555555556,Lake Trout,1.9899999999999998,0.22999999999999954,1.0,10.0,10.0,Shot Point,8.0,1011.8799999999999,0.24999999999977263,summer,2013-08-31 09:00:00,2013-08-31 14:00:00,afternoon,1.9,180.0,Clear,90.6,-86.80000000000001,1.41,0.30999999999999983,2013.0
21.77,-0.7100000000000009,1.0,1.0,2013-09-10,,,2013-09-10 21:00:00,21.0,Coho,0.82,-1.9,0.3333333333333333,1.0,3.0,Chocolay,9.0,1009.82,0.5600000000000591,fall,2013-09-10 18:00:00,2013-09-10 19:30:00,evening,2.7,60.0,Partly Cloudy,204.2,-72.60000000000002,0.26,-1.15,2013.0
13.23,-0.3399999999999981,1.0,1.0,2013-09-15,,,2013-09-15 10:00:00,25.0,Lake Trout,1.9,0.09999999999999987,1.0,1.0,1.0,Lower Harbor,9.0,1013.71,0.12000000000011823,fall,2013-09-15 09:00:00,2013-09-15 09:30:00,morning,2.7,70.0,Rain,282.1,-23.299999999999955,0.78,0.010000000000000009,2013.0
16.75,-0.6600000000000001,4.0,1.0,2013-09-20,,,2013-09-20 11:00:00,23.5,Coho,1.45,0.13000000000000012,1.6666666666666667,5.0,3.0,Lower Harbor,9.0,1001.9399999999999,-0.3100000000000591,fall,2013-09-20 08:00:00,2013-09-20 09:30:00,morning,2.7,70.0,Partly Cloudy,182.5,-57.400000000000006,0.78,0.16000000000000003,2013.0
8.7,0.03999999999999915,5.0,1.0,2013-09-22,,,2013-09-22 21:00:00,23.0,Coho,2.98,-0.8900000000000001,1.6666666666666667,5.0,3.0,Lower Harbor,9.0,1018.04,0.13999999999998636,fall,2013-09-22 18:00:00,2013-09-22 19:30:00,evening,2.7,50.0,Partly Cloudy,75.3,-1.0,1.73,-0.6400000000000001,2013.0
15.41,-0.4599999999999991,6.0,2.0,2013-09-24,,,2013-09-24 21:00:00,22.0,Coho,5.36,0.8899999999999997,3.0,12.0,4.0,Chocolay,9.0,1015.7700000000001,-0.4399999999999409,fall,2013-09-24 17:00:00,2013-09-24 19:00:00,evening,2.7000000000000006,60.0,Clear,111.0,-23.5,4.34,0.6399999999999997,2013.0
14.059999999999999,-0.16000000000000014,8.125,3.0,2013-09-25,,,2013-09-25 22:00:00,22.5,Coho,2.87,0.3700000000000001,2.109375,9.5625,4.5625,,9.0,1015.0799999999999,-0.18000000000006366,fall,2013-09-25 17:00:00,2013-09-25 19:30:00,evening,2.7,60.0,Clear,90.6,4.3999999999999915,2.32,0.5599999999999996,2013.0
19.6,0.3000000000000007,3.0,2.0,2013-09-26,,,2013-09-26 22:00:00,21.666666666666668,Coho,6.2299999999999995,0.4500000000000002,1.3999999999999997,7.0,5.0,,9.0,1016.6700000000001,-0.17999999999994998,fall,2013-09-26 17:00:00,2013-09-26 19:30:00,evening,2.5,60.0,Clear,161.9,2.8000000000000114,5.26,0.33999999999999986,2013.0
11.23,2.08,9.923076923076923,2.423076923076923,2013-09-29,,,2013-09-29 15:00:00,21.0,Coho,2.81,0.52,4.221153846153846,12.23076923076923,3.1538461538461537,Lower Harbor,9.0,1013.78,0.4099999999998545,fall,2013-09-29 11:00:00,2013-09-29 13:00:00,afternoon,2.7,60.0,Clear,233.7,22.69999999999999,1.4300000000000002,0.30000000000000004,2013.0
22.54,-0.9400000000000013,8.0,2.0,2013-10-01,,,2013-10-01 20:00:00,21.5,Coho,4.66,-2.58,3.0,9.0,3.0,Lower Harbor,10.0,1003.4399999999999,0.4699999999999136,fall,2013-10-01 17:00:00,2013-10-01 18:30:00,evening,2.7,60.0,Clear,170.5,-78.1,2.06,-1.81,2013.0
19.119999999999997,-0.8100000000000023,10.0,2.0,2013-10-02,,,2013-10-02 18:00:00,22.2,Coho,3.78,-1.0399999999999996,3.333333333333333,10.0,3.0,Lower Harbor,10.0,1016.0600000000001,0.09000000000003183,fall,2013-10-02 15:00:00,2013-10-02 16:30:00,afternoon,2.7,60.0,Clear,169.9,-121.49999999999997,1.73,-0.31000000000000005,2013.0
12.959999999999999,0.1899999999999995,8.333333333333334,1.6666666666666667,2013-10-06,,,2013-10-06 17:00:00,22.73333333333333,Lake Trout,2.32,1.5,4.888888888888888,10.666666666666666,2.333333333333333,Chocolay,10.0,1001.99,-0.4899999999998954,fall,2013-10-06 15:00:00,2013-10-06 16:00:00,afternoon,2.7,60.0,Overcast,117.0,-57.19999999999999,1.92,1.3399999999999999,2013.0
20.68,-0.15000000000000213,5.0,1.0,2013-10-09,,,2013-10-09 20:00:00,23.0,Lake Trout,7.12,0.5600000000000005,3.0,6.0,2.0,Lower Harbor,10.0,1017.0200000000001,-0.2699999999998681,fall,2013-10-09 18:00:00,2013-10-09 19:00:00,evening,2.7,60.0,Clear,191.6,-11.400000000000006,3.69,0.5799999999999996,2013.0
12.919999999999998,-0.4300000000000015,3.0,1.0,2013-10-10,,,2013-10-10 11:00:00,23.0,Lake Trout,1.4300000000000002,-0.17999999999999994,2.0,4.0,2.0,Chocolay,10.0,1019.14,-0.03999999999996362,fall,2013-10-10 09:00:00,2013-10-10 10:00:00,morning,2.7000000000000006,60.0,Clear,229.5,48.0,0.53,-0.06999999999999995,2013.0
9.75,0.16000000000000014,11.0,3.0,2013-10-13,,,2013-10-13 13:00:00,22.09090909090909,Coho,2.65,0.43000000000000016,2.333333333333333,14.0,6.0,Lower Harbor,10.0,1019.0200000000001,0.5500000000000682,fall,2013-10-13 07:00:00,2013-10-13 10:00:00,morning,2.7,60.0,Overcast,291.0,43.400000000000006,1.2,-0.040000000000000036,2013.0
5.1,-1.1600000000000001,11.0,2.0,2013-10-14,,,2013-10-14 13:00:00,21.727272727272727,Coho,1.35,-0.8199999999999998,2.8,14.0,5.0,Lower Harbor,10.0,1029.26,-0.009999999999990905,fall,2013-10-14 08:00:00,2013-10-14 10:30:00,morning,2.7,60.0,Clear,232.3,-19.19999999999999,0.73,-0.33999999999999986,2013.0
2.25,-0.08999999999999986,8.0,3.0,2013-10-17,,,2013-10-17 13:00:00,21.75,Coho,2.38,1.44,1.8,9.0,5.0,Lower Harbor,10.0,1009.14,-0.020000000000095497,fall,2013-10-17 08:00:00,2013-10-17 10:30:00,morning,2.7,60.0,Clear,242.3,-7.099999999999994,1.59,1.28,2013.0
2.68,-0.79,6.0,2.0,2013-10-19,,,2013-10-19 13:00:00,22.33333333333333,Lake Trout,2.21,-0.16000000000000014,1.6000000000000003,8.0,5.0,Lower Harbor,10.0,1006.5600000000001,-0.33999999999991815,fall,2013-10-19 08:00:00,2013-10-19 10:30:00,morning,2.7000000000000006,60.0,Partly Cloudy,241.0,-6.800000000000011,1.44,-0.08000000000000007,2013.0
2.8,-0.16999999999999993,6.0,2.0,2013-10-20,,,2013-10-20 14:00:00,23.0,Lake Trout,3.45,-0.04999999999999982,1.3333333333333333,8.0,6.0,Lower Harbor,10.0,1005.8799999999999,0.14999999999997726,fall,2013-10-20 08:00:00,2013-10-20 11:00:00,morning,2.7000000000000006,60.0,Partly Cloudy,265.1,-2.8999999999999773,1.47,-0.19000000000000017,2013.0
8.2,-2.4299999999999997,3.0,1.0,2014-06-07,7.609999999999999,-2.080000000000002,2014-06-07 11:00:00,21.0,Chinook,,,1.0,3.0,3.0,Lower Harbor,6.0,1014.1200000000001,0.6700000000000728,summer,2014-06-07 08:00:00,2014-06-07 09:30:00,morning,2.7000000000000006,50.0,Overcast,,,,,2014.0
8.93,0.6099999999999994,1.0,2.0,2014-06-10,4.15,0.6200000000000006,2014-06-10 21:00:00,23.0,Other,1.3,0.0,0.3333333333333333,1.0,3.0,Lower Harbor,6.0,1015.71,-0.2999999999999545,summer,2014-06-10 18:00:00,2014-06-10 19:30:00,evening,2.5,50.0,Partly Cloudy,51.8,-46.3,0.77,-0.1499999999999999,2014.0
10.190000000000001,0.09000000000000163,1.0,1.0,2014-06-21,7.74,0.2600000000000007,2014-06-21 23:00:00,21.0,Lake Trout,0.97,-1.1500000000000001,0.25,1.0,4.0,Lower Harbor,6.0,1012.8399999999999,-0.18000000000017735,summer,2014-06-21 19:00:00,2014-06-21 21:00:00,night,2.7,50.0,Overcast,96.1,-16.5,0.42000000000000004,-0.9600000000000001,2014.0
13.37,-0.14000000000000057,2.0,2.5,2014-06-23,11.51,-0.4399999999999995,2014-06-23 22:00:00,21.5,Lake Trout,1.5100000000000002,0.07000000000000028,0.75,2.5,3.5,Chocolay,6.0,1009.1899999999999,-0.5500000000000682,summer,2014-06-23 19:00:00,2014-06-23 20:30:00,evening,2.5,50.0,Clear,66.6,-81.0,0.7699999999999999,0.08999999999999997,2014.0
7.5,-0.34000000000000075,2.5,2.25,2014-06-26,4.970000000000001,0.47000000000000064,2014-06-26 12:00:00,19.0,Lake Trout,0.38,-0.19999999999999996,0.6625000000000001,3.25,4.75,Sand Hole,6.0,1019.0799999999999,-0.14999999999997726,summer,2014-06-26 07:00:00,2014-06-26 09:30:00,morning,2.3,110.0,Clear,240.8,11.400000000000006,0.18,-0.010000000000000009,2014.0
13.330000000000002,2.8900000000000006,2.0,1.0,2014-07-04,4.04,-0.2999999999999998,2014-07-04 12:00:00,19.0,Steelhead,0.99,-0.30000000000000004,1.0,3.0,3.0,Sand Hole,7.0,1023.0200000000001,0.5100000000001046,summer,2014-07-04 09:00:00,2014-07-04 10:30:00,morning,1.9,200.0,Clear,167.4,123.2,0.32999999999999996,-0.4,2014.0
12.459999999999999,0.5800000000000001,9.0,3.0,2014-07-10,7.7700000000000005,1.4200000000000008,2014-07-10 12:00:00,21.88888888888889,Lake Trout,2.66,-0.6499999999999999,2.75,11.0,4.0,Shot Point,7.0,1018.68,0.5900000000000318,summer,2014-07-10 08:00:00,2014-07-10 10:00:00,morning,2.3,113.33333333333331,Clear,218.6,-12.0,1.48,-0.7599999999999998,2014.0
17.240000000000002,-0.269999999999996,8.0,2.0,2014-07-17,8.64,-0.33999999999999986,2014-07-17 21:00:00,23.75,Lake Trout,1.24,-1.68,1.8333333333333333,11.0,6.0,Chocolay,7.0,1015.3399999999999,0.12999999999988177,summer,2014-07-17 15:00:00,2014-07-17 18:00:00,evening,2.5,60.0,Partly Cloudy,111.0,42.599999999999994,0.5900000000000001,-0.8299999999999998,2014.0
16.66,-0.5800000000000018,10.0,2.0,2014-07-19,12.120000000000001,-0.019999999999997797,2014-07-19 11:00:00,23.4,Lake Trout,6.68,0.3199999999999994,5.0,15.0,3.0,Chocolay,7.0,1015.6200000000001,0.040000000000190994,summer,2014-07-19 08:00:00,2014-07-19 09:30:00,morning,2.5,61.0,Partly Cloudy,231.9,-4.5,4.5,0.16999999999999993,2014.0
19.03,1.1000000000000014,10.0,2.0,2014-07-20,13.59,0.5599999999999987,2014-07-20 10:00:00,23.6,Lake Trout,4.9799999999999995,2.2699999999999996,4.666666666666667,14.0,3.0,Chocolay,7.0,1012.9799999999999,0.13999999999998636,summer,2014-07-20 07:00:00,2014-07-20 08:30:00,morning,2.5,61.0,Partly Cloudy,225.5,62.400000000000006,2.58,1.6400000000000001,2014.0
27.22,-0.21999999999999886,5.0,2.0,2014-07-21,18.95,-0.07000000000000028,2014-07-21 22:00:00,24.6,Lake Trout,4.220000000000001,-1.129999999999999,2.0,8.0,4.0,Chocolay,7.0,1012.72,-0.15999999999985448,summer,2014-07-21 18:00:00,2014-07-21 20:00:00,evening,2.5,70.0,Clear,212.0,-2.8000000000000114,2.2,-0.73,2014.0
11.41,-0.09999999999999964,2.0,2.0,2014-07-24,7.529999999999999,0.1399999999999988,2014-07-24 10:00:00,23.0,Lake Trout,0.71,-0.27000000000000013,1.6666666666666667,5.0,3.0,Chocolay,7.0,1020.29,-0.009999999999990905,summer,2014-07-24 07:00:00,2014-07-24 08:30:00,morning,2.5,60.0,Clear,199.2,-28.5,0.26,-0.19999999999999996,2014.0
20.77,-1.7800000000000011,8.0,3.0,2014-07-25,12.72,0.5700000000000003,2014-07-25 23:00:00,22.75,Lake Trout,3.71,-2.33,2.4,12.0,5.0,Chocolay,7.0,1008.5799999999999,-0.39999999999997726,summer,2014-07-25 18:00:00,2014-07-25 20:30:00,evening,2.35,73.75,Clear,193.7,-28.200000000000017,2.13,-1.08,2014.0
16.080000000000002,-1.2399999999999984,8.0,2.0,2014-07-26,15.309999999999999,-0.75,2014-07-26 12:00:00,23.75,Lake Trout,4.32,1.6000000000000005,3.333333333333333,10.0,3.0,Chocolay,7.0,1006.6,-0.17000000000007276,summer,2014-07-26 09:00:00,2014-07-26 10:30:00,morning,2.5,60.0,Overcast,171.7,-28.5,3.13,1.38,2014.0
14.41,0.5099999999999998,2.0,2.0,2014-08-01,10.91,0.4900000000000002,2014-08-01 22:00:00,21.0,Lake Trout,2.41,0.0900000000000003,0.75,3.0,4.0,Lower Harbor,8.0,1018.4200000000001,-0.019999999999868123,summer,2014-08-01 18:00:00,2014-08-01 20:00:00,evening,2.3,70.0,Partly Cloudy,30.4,-33.800000000000004,1.21,0.1299999999999999,2014.0
12.15,-0.2699999999999996,9.0,2.0,2014-08-02,9.41,0.33999999999999986,2014-08-02 12:00:00,21.666666666666668,Lake Trout,0.73,0.010000000000000009,2.75,11.0,4.0,Shot Point,8.0,1019.89,0.6000000000000227,summer,2014-08-02 08:00:00,2014-08-02 10:00:00,morning,1.9,170.0,Clear,226.1,-42.00000000000003,0.36,-0.040000000000000036,2014.0
18.57,-0.41000000000000014,2.0,1.0,2014-08-09,11.959999999999999,0.17999999999999972,2014-08-09 11:00:00,26.0,Lake Trout,2.93,-1.1599999999999997,0.75,3.0,4.0,Chocolay,8.0,1019.36,0.15999999999996817,summer,2014-08-09 07:00:00,2014-08-09 09:00:00,morning,2.5,70.0,Clear,208.2,-21.900000000000006,1.44,-0.8799999999999999,2014.0
18.98,-0.029999999999997584,2.0,1.0,2014-08-10,12.88,-0.20999999999999908,2014-08-10 11:00:00,23.0,Lake Trout,3.6399999999999997,0.2199999999999993,0.5,2.0,4.0,Chocolay,8.0,1018.95,0.17000000000007276,summer,2014-08-10 07:00:00,2014-08-10 09:00:00,morning,2.5,60.0,Overcast,222.7,-11.5,2.23,-0.2200000000000002,2014.0
