air_temp,air_temp_diff,caught,crew_count,date,dew_point,dew_point_diff,end_time,fish_length,fish_type,gust_speed,gust_speed_diff,hook_rate,hooked,hours_fishing,location,month,pressure,pressure_diff,season,start_time,time,time_period,trolling_speed,water_depth,weather,weight,wind_dir,wind_dir_diff,wind_speed,wind_speed_diff,year
6.466666666666667,0.7666666666666675,7.0,3.0,2011-10-29 00:00:00,,,2011-10-29 19:00:00,21.0,Lake Trout,2.8333333333333335,0.20000000000000018,4.666666666666667,14.0,3.0,Lower Harbor Lighthouse,10,1017.5111111111112,0.13333333333343944,fall,2011-10-29 16:00:00,2011-10-29 17:15:00,afternoon,2.8,63.0,Partly Cloudy,0.0666666666666666,147.0,23.888888888888886,1.7666666666666666,-0.21111111111111125,2011
7.566666666666667,1.1000000000000005,7.0,3.0,2011-10-29 00:00:00,,,2011-10-29 19:00:00,21.0,Lake Trout,4.677777777777778,1.8444444444444446,4.666666666666667,14.0,3.0,Lower Harbor Lighthouse,10,1017.1333333333334,-0.37777777777773736,fall,2011-10-29 16:00:00,2011-10-29 17:45:00,afternoon,2.8,63.0,Partly Cloudy,0.0666666666666666,219.88888888888889,72.88888888888889,2.7666666666666666,1.0,2011
7.644444444444444,0.07777777777777661,7.0,3.0,2011-10-29 00:00:00,,,2011-10-29 19:00:00,22.0,Lake Trout,4.177777777777778,-0.5,4.666666666666667,14.0,3.0,Lower Harbor Lighthouse,10,1017.0111111111112,-0.12222222222226264,fall,2011-10-29 16:00:00,2011-10-29 18:45:00,evening,2.8,68.0,Partly Cloudy,0.0666666666666666,245.66666666666666,25.77777777777777,2.2444444444444445,-0.5222222222222221,2011
7.644444444444444,0.07777777777777661,7.0,3.0,2011-10-29 00:00:00,,,2011-10-29 19:00:00,27.0,Lake Trout,4.177777777777778,-0.5,4.666666666666667,14.0,3.0,Lower Harbor Lighthouse,10,1017.0111111111112,-0.12222222222226264,fall,2011-10-29 16:00:00,2011-10-29 19:00:00,evening,2.8,65.0,Partly Cloudy,0.0666666666666666,245.66666666666666,25.77777777777777,2.2444444444444445,-0.5222222222222221,2011
2.888888888888889,0.1333333333333333,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,22.0,Lake Trout,5.211111111111111,0.8666666666666663,5.142857142857143,18.0,3.5,Chocolay,10,1018.7888888888889,-0.13333333333321207,fall,2011-10-30 09:00:00,2011-10-30 09:00:00,morning,2.8,55.0,Partly Cloudy,0.0666666666666666,245.44444444444446,-0.3333333333333144,3.3,0.5222222222222221,2011
2.988888888888889,0.10000000000000009,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,25.0,Lake Trout,4.588888888888889,-0.6222222222222227,5.142857142857143,18.0,3.5,Chocolay,10,1018.688888888889,-0.09999999999990905,fall,2011-10-30 09:00:00,2011-10-30 09:30:00,morning,2.8,55.0,Partly Cloudy,0.0666666666666666,242.22222222222223,-3.2222222222222285,2.8444444444444446,-0.45555555555555527,2011
2.988888888888889,0.10000000000000009,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,21.0,Lake Trout,4.588888888888889,-0.6222222222222227,5.142857142857143,18.0,3.5,Chocolay,10,1018.688888888889,-0.09999999999990905,fall,2011-10-30 09:00:00,2011-10-30 09:45:00,morning,2.8,58.0,Partly Cloudy,0.0666666666666666,242.22222222222223,-3.2222222222222285,2.8444444444444446,-0.45555555555555527,2011
2.988888888888889,0.10000000000000009,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,30.0,Lake Trout,4.588888888888889,-0.6222222222222227,5.142857142857143,18.0,3.5,Chocolay,10,1018.688888888889,-0.09999999999990905,fall,2011-10-30 09:00:00,2011-10-30 10:00:00,morning,2.8,55.0,Partly Cloudy,0.0666666666666666,242.22222222222223,-3.2222222222222285,2.8444444444444446,-0.45555555555555527,2011
2.988888888888889,0.10000000000000009,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,27.0,Lake Trout,4.588888888888889,-0.6222222222222227,5.142857142857143,18.0,3.5,Chocolay,10,1018.688888888889,-0.09999999999990905,fall,2011-10-30 09:00:00,2011-10-30 10:15:00,morning,2.8,65.0,Partly Cloudy,0.0666666666666666,242.22222222222223,-3.2222222222222285,2.8444444444444446,-0.45555555555555527,2011
2.8333333333333335,-0.15555555555555545,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,29.0,Lake Trout,3.788888888888889,-0.7999999999999994,5.142857142857143,18.0,3.5,Chocolay,10,1018.7444444444445,0.055555555555542924,fall,2011-10-30 09:00:00,2011-10-30 10:30:00,morning,2.8,65.0,Partly Cloudy,0.0666666666666666,242.77777777777777,0.5555555555555429,2.3,-0.5444444444444447,2011
2.8333333333333335,-0.15555555555555545,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,27.0,Lake Trout,3.788888888888889,-0.7999999999999994,5.142857142857143,18.0,3.5,Chocolay,10,1018.7444444444445,0.055555555555542924,fall,2011-10-30 09:00:00,2011-10-30 10:45:00,morning,2.8,55.0,Partly Cloudy,0.0666666666666666,242.77777777777777,0.5555555555555429,2.3,-0.5444444444444447,2011
2.8333333333333335,-0.15555555555555545,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,28.0,Lake Trout,3.788888888888889,-0.7999999999999994,5.142857142857143,18.0,3.5,Chocolay,10,1018.7444444444445,0.055555555555542924,fall,2011-10-30 09:00:00,2011-10-30 11:00:00,morning,2.8,58.0,Partly Cloudy,0.0666666666666666,242.77777777777777,0.5555555555555429,2.3,-0.5444444444444447,2011
2.8333333333333335,-0.15555555555555545,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,27.0,Lake Trout,3.788888888888889,-0.7999999999999994,5.142857142857143,18.0,3.5,Chocolay,10,1018.7444444444445,0.055555555555542924,fall,2011-10-30 09:00:00,2011-10-30 11:15:00,morning,2.8,55.0,Partly Cloudy,0.0666666666666666,242.77777777777777,0.5555555555555429,2.3,-0.5444444444444447,2011
3.0444444444444443,0.2111111111111108,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,24.0,Lake Trout,2.6888888888888887,-1.1000000000000005,5.142857142857143,18.0,3.5,Chocolay,10,1018.7222222222222,-0.022222222222353594,fall,2011-10-30 09:00:00,2011-10-30 11:30:00,morning,2.8,58.0,Partly Cloudy,0.0666666666666666,235.22222222222223,-7.555555555555543,1.6444444444444446,-0.6555555555555552,2011
3.0444444444444443,0.2111111111111108,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,27.0,Lake Trout,2.6888888888888887,-1.1000000000000005,5.142857142857143,18.0,3.5,Chocolay,10,1018.7222222222222,-0.022222222222353594,fall,2011-10-30 09:00:00,2011-10-30 11:45:00,morning,2.8,55.0,Partly Cloudy,0.0666666666666666,235.22222222222223,-7.555555555555543,1.6444444444444446,-0.6555555555555552,2011
3.0444444444444443,0.2111111111111108,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,23.0,Lake Trout,2.6888888888888887,-1.1000000000000005,5.142857142857143,18.0,3.5,Chocolay,10,1018.7222222222222,-0.022222222222353594,fall,2011-10-30 09:00:00,2011-10-30 12:00:00,afternoon,2.8,65.0,Partly Cloudy,0.0666666666666666,235.22222222222223,-7.555555555555543,1.6444444444444446,-0.6555555555555552,2011
3.0444444444444443,0.2111111111111108,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,25.0,Lake Trout,2.6888888888888887,-1.1000000000000005,5.142857142857143,18.0,3.5,Chocolay,10,1018.7222222222222,-0.022222222222353594,fall,2011-10-30 09:00:00,2011-10-30 12:15:00,afternoon,2.8,55.0,Partly Cloudy,0.0666666666666666,235.22222222222223,-7.555555555555543,1.6444444444444446,-0.6555555555555552,2011
3.0444444444444443,0.2111111111111108,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,20.0,Lake Trout,2.6888888888888887,-1.1000000000000005,5.142857142857143,18.0,3.5,Chocolay,10,1018.7222222222222,-0.022222222222353594,fall,2011-10-30 09:00:00,2011-10-30 12:15:00,afternoon,2.8,55.0,Partly Cloudy,0.0666666666666666,235.22222222222223,-7.555555555555543,1.6444444444444446,-0.6555555555555552,2011
3.388888888888889,0.34444444444444455,15.0,2.0,2011-10-30 00:00:00,,,2011-10-30 12:30:00,27.0,Lake Trout,3.033333333333333,0.34444444444444455,5.142857142857143,18.0,3.5,Chocolay,10,1019.0111111111112,0.2888888888890051,fall,2011-10-30 09:00:00,2011-10-30 12:30:00,afternoon,2.8,65.0,Partly Cloudy,0.0666666666666666,233.66666666666666,-1.5555555555555713,1.8666666666666667,0.2222222222222221,2011
6.05,1.6600000000000001,5.0,1.0,2011-11-04 00:00:00,,,2011-11-04 17:30:00,22.0,Lake Trout,2.02,0.03000000000000025,3.2,8.0,2.5,Lower Harbor Lighthouse,11,1027.84,0.41000000000008185,fall,2011-11-04 15:00:00,2011-11-04 15:00:00,afternoon,2.8,65.0,Partly Cloudy,0.2,169.1,-51.0,1.49,0.15999999999999992,2011
6.12,0.07000000000000028,5.0,1.0,2011-11-04 00:00:00,,,2011-11-04 17:30:00,24.0,Lake Trout,1.78,-0.24,3.2,8.0,2.5,Lower Harbor Lighthouse,11,1027.8799999999999,0.03999999999996362,fall,2011-11-04 15:00:00,2011-11-04 15:30:00,afternoon,2.8,65.0,Partly Cloudy,0.2,123.1,-46.0,1.3800000000000001,-0.10999999999999988,2011
6.12,0.07000000000000028,5.0,1.0,2011-11-04 00:00:00,,,2011-11-04 17:30:00,28.0,Lake Trout,1.78,-0.24,3.2,8.0,2.5,Lower Harbor Breakwall,11,1027.8799999999999,0.03999999999996362,fall,2011-11-04 15:00:00,2011-11-04 16:00:00,afternoon,2.8,58.0,Partly Cloudy,0.2,123.1,-46.0,1.3800000000000001,-0.10999999999999988,2011
7.959999999999999,1.839999999999999,5.0,1.0,2011-11-04 00:00:00,,,2011-11-04 17:30:00,26.0,Lake Trout,2.81,1.03,3.2,8.0,2.5,Lower Harbor Lighthouse,11,1027.25,-0.6299999999998818,fall,2011-11-04 15:00:00,2011-11-04 16:30:00,afternoon,2.8,65.0,Partly Cloudy,0.2,130.7,7.599999999999994,1.94,0.5599999999999998,2011
7.959999999999999,1.839999999999999,5.0,1.0,2011-11-04 00:00:00,,,2011-11-04 17:30:00,22.0,Lake Trout,2.81,1.03,3.2,8.0,2.5,Lower Harbor Breakwall,11,1027.25,-0.6299999999998818,fall,2011-11-04 15:00:00,2011-11-04 17:00:00,afternoon,2.8,50.0,Partly Cloudy,0.2,130.7,7.599999999999994,1.94,0.5599999999999998,2011
4.39,-0.11000000000000032,4.0,1.0,2011-11-05 00:00:00,,,2011-11-05 17:30:00,20.0,Lake Trout,10.0,1.67,2.4,6.0,2.5,Lower Harbor Breakwall,11,1023.1300000000001,-0.10999999999989996,fall,2011-11-05 15:00:00,2011-11-05 09:00:00,morning,2.8,58.0,Partly Cloudy,0.25,209.7,7.799999999999983,5.08,1.0700000000000003,2011
4.2700000000000005,-0.11999999999999922,4.0,1.0,2011-11-05 00:00:00,,,2011-11-05 17:30:00,24.0,Lake Trout,8.97,-1.0299999999999994,2.4,6.0,2.5,Lower Harbor Breakwall,11,1023.22,0.08999999999991815,fall,2011-11-05 15:00:00,2011-11-05 10:00:00,morning,2.8,50.0,Partly Cloudy,0.25,205.8,-3.8999999999999773,4.470000000000001,-0.6099999999999994,2011
3.79,-0.4800000000000004,4.0,1.0,2011-11-05 00:00:00,,,2011-11-05 17:30:00,24.0,Lake Trout,8.11,-0.8600000000000012,2.4,6.0,2.5,Lower Harbor Breakwall,11,1023.29,0.06999999999993634,fall,2011-11-05 15:00:00,2011-11-05 10:30:00,morning,2.8,58.0,Partly Cloudy,0.25,200.2,-5.600000000000023,3.88,-0.5900000000000007,2011
3.79,-0.4800000000000004,4.0,1.0,2011-11-05 00:00:00,,,2011-11-05 17:30:00,21.0,Lake Trout,8.11,-0.8600000000000012,2.4,6.0,2.5,Lower Harbor Breakwall,11,1023.29,0.06999999999993634,fall,2011-11-05 15:00:00,2011-11-05 11:00:00,morning,2.8,50.0,Partly Cloudy,0.25,200.2,-5.600000000000023,3.88,-0.5900000000000007,2011
2.9099999999999997,0.1299999999999999,4.0,1.0,2011-11-08 00:00:00,,,2011-11-08 16:30:00,22.0,Lake Trout,2.07,0.03999999999999959,1.4,7.0,5.0,Lower Harbor Breakwall,11,1024.02,0.10999999999989996,fall,2011-11-08 11:30:00,2011-11-08 11:30:00,morning,2.8,50.0,Partly Cloudy,0.25,288.8,18.0,1.08,0.08000000000000007,2011
2.9099999999999997,0.1299999999999999,4.0,1.0,2011-11-08 00:00:00,,,2011-11-08 16:30:00,26.0,Lake Trout,2.07,0.03999999999999959,1.4,7.0,5.0,Lower Harbor Breakwall,11,1024.02,0.10999999999989996,fall,2011-11-08 11:30:00,2011-11-08 12:00:00,afternoon,2.8,58.0,Partly Cloudy,0.25,288.8,18.0,1.08,0.08000000000000007,2011
3.08,0.17000000000000037,4.0,1.0,2011-11-08 00:00:00,,,2011-11-08 16:30:00,22.0,Lake Trout,1.7600000000000002,-0.3099999999999996,1.4,7.0,5.0,Lower Harbor Breakwall,11,1024.3600000000001,0.3400000000001455,fall,2011-11-08 11:30:00,2011-11-08 13:00:00,afternoon,2.8,58.0,Partly Cloudy,0.25,254.0,-34.80000000000001,1.24,0.15999999999999992,2011
3.47,0.3900000000000001,4.0,1.0,2011-11-08 00:00:00,,,2011-11-08 16:30:00,28.0,Lake Trout,1.67,-0.0900000000000003,1.4,7.0,5.0,Lower Harbor Breakwall,11,1024.25,-0.11000000000012733,fall,2011-11-08 11:30:00,2011-11-08 14:00:00,afternoon,2.8,50.0,Partly Cloudy,0.25,265.2,11.199999999999989,1.0,-0.24,2011
1.5,0.10999999999999988,4.0,1.0,2011-11-12 00:00:00,,,2011-11-12 11:30:00,20.0,Lake Trout,4.86,-1.0699999999999994,2.5,5.0,2.0,Lower Harbor Breakwall,11,1002.6800000000001,0.13000000000010914,fall,2011-11-12 09:30:00,2011-11-12 09:00:00,morning,2.8,58.0,Partly Cloudy,0.25,265.5,9.0,2.45,-0.5599999999999996,2011
1.4300000000000002,-0.06999999999999984,4.0,1.0,2011-11-12 00:00:00,,,2011-11-12 11:30:00,22.0,Lake Trout,4.82,-0.040000000000000036,2.5,5.0,2.0,Lower Harbor Breakwall,11,1002.86,0.17999999999994998,fall,2011-11-12 09:30:00,2011-11-12 09:45:00,morning,2.8,58.0,Partly Cloudy,0.25,259.9,-5.600000000000023,2.61,0.1599999999999997,2011
1.4300000000000002,-0.06999999999999984,4.0,1.0,2011-11-12 00:00:00,,,2011-11-12 11:30:00,25.0,Lake Trout,4.82,-0.040000000000000036,2.5,5.0,2.0,Lower Harbor Breakwall,11,1002.86,0.17999999999994998,fall,2011-11-12 09:30:00,2011-11-12 10:00:00,morning,2.8,50.0,Partly Cloudy,0.25,259.9,-5.600000000000023,2.61,0.1599999999999997,2011
1.57,0.1399999999999999,4.0,1.0,2011-11-12 00:00:00,,,2011-11-12 11:30:00,21.0,Lake Trout,4.2,-0.6200000000000001,2.5,5.0,2.0,Lower Harbor Breakwall,11,1003.2,0.34000000000003183,fall,2011-11-12 09:30:00,2011-11-12 11:00:00,morning,2.8,58.0,Partly Cloudy,0.25,258.9,-1.0,2.38,-0.22999999999999998,2011
3.56,-1.9,1.0,1.0,2010-03-18 00:00:00,,,2010-03-18 19:25:00,20.0,Coho,2.1399999999999997,0.06999999999999984,0.5454545454545455,1.0,1.8333333333333333,Upper Harbor,3,1007.15,-0.32999999999992724,spring,2010-03-18 17:35:00,2010-03-18 18:30:00,evening,2.7,34.0,Partly Cloudy,1.0,116.7,78.7,1.5,0.3800000000000001,2010
-3.75,-0.27000000000000046,5.0,1.0,2010-03-20 00:00:00,,,2010-03-20 19:30:00,20.0,Brown/ Splake,5.9799999999999995,-0.9900000000000011,0.5555555555555556,5.0,9.0,Lower Harbor,3,1023.1200000000001,0.5,spring,2010-03-20 10:30:00,2010-03-20 10:30:00,morning,2.7,34.0,Partly Cloudy,0.2,346.9,-4.600000000000023,3.3600000000000003,-0.6399999999999997,2010
-3.9799999999999995,-0.22999999999999954,5.0,1.0,2010-03-20 00:00:00,,,2010-03-20 19:30:00,26.0,Chinook,5.96,-0.019999999999999574,0.5555555555555556,5.0,9.0,Lower Harbor,3,1023.6200000000001,0.5,spring,2010-03-20 10:30:00,2010-03-20 11:30:00,morning,2.7,34.0,Clear,0.2,344.0,-2.8999999999999773,2.95,-0.41000000000000014,2010
-2.16,-0.43000000000000016,5.0,1.0,2010-03-20 00:00:00,,,2010-03-20 19:30:00,17.0,Coho,3.18,-0.7199999999999998,0.5555555555555556,5.0,9.0,Lower Harbor,3,1024.1399999999999,-0.4900000000000091,spring,2010-03-20 10:30:00,2010-03-20 18:30:00,evening,2.6,36.0,Clear,0.2,48.2,27.900000000000002,1.7399999999999998,0.23999999999999977,2010
-2.16,-0.43000000000000016,5.0,1.0,2010-03-20 00:00:00,,,2010-03-20 19:30:00,18.0,Coho,3.18,-0.7199999999999998,0.5555555555555556,5.0,9.0,Lower Harbor,3,1024.1399999999999,-0.4900000000000091,spring,2010-03-20 10:30:00,2010-03-20 19:00:00,evening,2.6,36.0,Clear,0.2,48.2,27.900000000000002,1.7399999999999998,0.23999999999999977,2010
-2.55,-0.3899999999999997,5.0,1.0,2010-03-20 00:00:00,,,2010-03-20 19:30:00,18.0,Coho,2.79,-0.3900000000000001,0.5555555555555556,5.0,9.0,Lower Harbor,3,1023.6600000000001,-0.4799999999997908,spring,2010-03-20 10:30:00,2010-03-20 19:30:00,evening,2.7,36.0,Clear,0.2,68.7,20.5,1.9100000000000001,0.17000000000000037,2010
5.04,1.94,2.0,1.0,2010-03-21 00:00:00,,,2010-03-21 18:55:00,17.0,Coho,4.96,-2.1499999999999995,0.7058823529411764,2.0,2.833333333333333,Upper Harbor,3,1018.1299999999999,-0.5300000000002001,spring,2010-03-21 16:05:00,2010-03-21 16:30:00,afternoon,2.8,130.0,Clear,0.5,223.2,-4.700000000000017,2.63,-1.5499999999999998,2010
7.909999999999999,1.1799999999999997,2.0,1.0,2010-03-21 00:00:00,,,2010-03-21 18:55:00,23.0,Chinook,6.45,0.9900000000000002,0.7058823529411764,2.0,2.833333333333333,Lower Harbor,3,1016.89,-0.8100000000000591,spring,2010-03-21 16:05:00,2010-03-21 18:30:00,evening,2.8,36.0,Clear,0.5,242.3,-4.299999999999983,3.29,0.6299999999999999,2010
2.6399999999999997,0.2699999999999996,1.0,1.0,2010-03-23 00:00:00,,,2010-03-23 18:25:00,29.0,Lake Trout,2.48,-1.6300000000000003,0.5454545454545455,1.0,1.8333333333333333,Lower Harbor Lighthouse,3,1013.18,-0.35000000000002274,spring,2010-03-23 16:35:00,2010-03-23 17:30:00,afternoon,2.8,65.0,Clear,1.0,156.7,88.79999999999998,1.49,-1.16,2010
5.4,-0.6799999999999997,1.0,1.0,2010-04-01 00:00:00,,,2010-04-01 19:25:00,22.0,Lake Trout,3.15,0.7399999999999998,0.5454545454545455,1.0,1.8333333333333333,Lower Harbor Lighthouse,4,1006.6700000000001,-1.1899999999999409,spring,2010-04-01 17:35:00,2010-04-01 18:30:00,evening,2.7,65.0,Clear,1.0,76.7,32.800000000000004,2.12,0.7,2010
11.58,-0.3699999999999992,3.0,1.0,2010-04-03 00:00:00,,,2010-04-03 13:43:45,22.0,Lake Trout,6.65,-0.9299999999999997,1.1076923076923075,3.0,2.708333333333333,Lower Harbor Lighthouse,4,999.57,-0.2099999999999227,spring,2010-04-03 11:01:15,2010-04-03 11:30:00,morning,2.8,65.0,Overcast,0.3333333333333333,190.9,-5.900000000000006,3.4699999999999998,0.4399999999999995,2010
11.58,-0.3699999999999992,3.0,1.0,2010-04-03 00:00:00,,,2010-04-03 13:43:45,24.0,Lake Trout,6.65,-0.9299999999999997,1.1076923076923075,3.0,2.708333333333333,Lower Harbor Lighthouse,4,999.57,-0.2099999999999227,spring,2010-04-03 11:01:15,2010-04-03 12:15:00,afternoon,2.8,65.0,Overcast,0.3333333333333333,190.9,-5.900000000000006,3.4699999999999998,0.4399999999999995,2010
12.355555555555556,0.775555555555556,3.0,1.0,2010-04-03 00:00:00,,,2010-04-03 13:43:45,25.0,Lake Trout,8.100000000000001,1.450000000000001,1.1076923076923075,3.0,2.708333333333333,Lower Harbor Lighthouse,4,999.6777777777778,0.10777777777775555,spring,2010-04-03 11:01:15,2010-04-03 13:15:00,afternoon,2.8,75.0,Overcast,0.3333333333333333,203.11111111111111,12.211111111111109,4.222222222222222,0.7522222222222226,2010
5.13,0.04999999999999982,1.0,1.0,2010-04-04 00:00:00,,,2010-04-04 14:10:00,27.0,Lake Trout,3.28,-0.8300000000000005,0.5454545454545455,1.0,1.8333333333333333,Lower Harbor Lighthouse,4,1011.5,0.009999999999990905,spring,2010-04-04 12:20:00,2010-04-04 13:15:00,afternoon,2.8,65.0,Rain,1.0,147.5,-10.800000000000011,2.4899999999999998,-1.0899999999999999,2010
2.9699999999999998,-0.25000000000000044,2.0,1.0,2010-04-05 00:00:00,,,2010-04-05 15:17:30,23.0,Lake Trout,1.6800000000000002,0.050000000000000044,0.96,2.0,2.083333333333333,Lower Harbor Lighthouse,4,1011.1600000000001,0.36000000000012733,spring,2010-04-05 13:12:30,2010-04-05 14:00:00,afternoon,2.7,68.0,Partly Cloudy,0.5,118.4,-4.5,1.1800000000000002,0.060000000000000275,2010
4.0600000000000005,1.0900000000000007,2.0,1.0,2010-04-05 00:00:00,,,2010-04-05 15:17:30,25.0,Lake Trout,2.04,0.3599999999999999,0.96,2.0,2.083333333333333,Lower Harbor Lighthouse,4,1011.6200000000001,0.4600000000000364,spring,2010-04-05 13:12:30,2010-04-05 14:30:00,afternoon,2.7,66.0,Partly Cloudy,0.5,79.7,-38.7,1.01,-0.17000000000000015,2010
3.3,0.75,1.0,1.0,2010-04-18 00:00:00,,,2010-04-18 17:25:00,26.0,Lake Trout,4.3100000000000005,-0.03999999999999915,0.5454545454545455,1.0,1.8333333333333333,Lower Harbor Lighthouse,4,1026.43,-0.2400000000000091,spring,2010-04-18 15:35:00,2010-04-18 16:30:00,afternoon,2.7,68.0,Clear,1.0,108.6,-0.4000000000000057,2.67,-0.21999999999999975,2010
4.58,0.4400000000000004,2.0,1.0,2010-04-19 00:00:00,,,2010-04-19 19:30:00,22.0,Lake Trout,1.48,0.1499999999999999,0.8,2.0,2.5,Lower Harbor Lighthouse,4,1024.42,-0.5899999999999181,spring,2010-04-19 17:00:00,2010-04-19 17:30:00,afternoon,2.8,68.0,Overcast,0.5,109.5,-3.9000000000000057,0.78,-0.10999999999999999,2010
4.58,0.4400000000000004,2.0,1.0,2010-04-19 00:00:00,,,2010-04-19 19:30:00,26.0,Lake Trout,1.48,0.1499999999999999,0.8,2.0,2.5,Lower Harbor Lighthouse,4,1024.42,-0.5899999999999181,spring,2010-04-19 17:00:00,2010-04-19 17:30:00,afternoon,2.8,68.0,Overcast,0.5,109.5,-3.9000000000000057,0.78,-0.10999999999999999,2010
12.43,0.6899999999999995,2.0,1.0,2010-05-03 00:00:00,,,2010-05-03 16:47:30,26.0,Lake Trout,6.17,-0.16999999999999993,0.96,2.0,2.083333333333333,Lower Harbor Lighthouse,5,1003.72,0.2599999999999909,spring,2010-05-03 14:42:30,2010-05-03 15:30:00,afternoon,2.7,68.0,Partly Cloudy,0.5,250.7,-3.200000000000017,3.15,-0.3999999999999999,2010
12.43,0.6899999999999995,2.0,1.0,2010-05-03 00:00:00,,,2010-05-03 16:47:30,25.0,Lake Trout,6.17,-0.16999999999999993,0.96,2.0,2.083333333333333,Lower Harbor Lighthouse,5,1003.72,0.2599999999999909,spring,2010-05-03 14:42:30,2010-05-03 16:00:00,afternoon,2.7,66.0,Partly Cloudy,0.5,250.7,-3.200000000000017,3.15,-0.3999999999999999,2010
6.08,-0.33999999999999986,2.0,2.0,2010-05-16 00:00:00,,,2010-05-16 11:00:00,26.0,Lake Trout,2.57,-0.6699999999999999,0.6666666666666666,2.0,3.0,Lower Harbor Lighthouse,5,1026.4,0.0,spring,2010-05-16 08:00:00,2010-05-16 08:30:00,morning,2.8,68.0,Clear,0.5,164.8,2.5,1.7400000000000002,-0.7599999999999998,2010
6.5200000000000005,0.7200000000000006,2.0,2.0,2010-05-16 00:00:00,,,2010-05-16 11:00:00,25.0,Lake Trout,1.46,-0.22999999999999998,0.6666666666666666,2.0,3.0,Lower Harbor Lighthouse,5,1026.47,0.06999999999993634,spring,2010-05-16 08:00:00,2010-05-16 10:30:00,morning,2.8,68.0,Clear,0.5,196.9,7.300000000000011,0.6900000000000001,-0.39,2010
9.559999999999999,0.629999999999999,3.0,2.0,2010-05-18 00:00:00,,,2010-05-18 16:00:00,24.0,Chinook,1.97,1.1600000000000001,0.4285714285714285,3.0,7.0,Lower Harbor Lighthouse,5,1020.78,0.15999999999985448,spring,2010-05-18 09:00:00,2010-05-18 12:15:00,afternoon,2.8,68.0,Clear,0.3333333333333333,106.11111111111111,-36.78888888888889,1.29,0.88,2010
10.4,1.2799999999999994,3.0,2.0,2010-05-18 00:00:00,,,2010-05-18 16:00:00,27.0,Lake Trout,1.5699999999999998,0.34999999999999987,0.4285714285714285,3.0,7.0,Upper Harbor,5,1020.7700000000001,-0.009999999999877218,spring,2010-05-18 09:00:00,2010-05-18 14:00:00,afternoon,2.8,68.0,Clear,0.3333333333333333,176.8,36.5,0.9400000000000001,-0.04999999999999993,2010
9.09,-1.3699999999999992,3.0,2.0,2010-05-18 00:00:00,,,2010-05-18 16:00:00,17.0,Coho,1.85,-2.11,0.4285714285714285,3.0,7.0,White Rocks,5,1020.9,0.02999999999985903,spring,2010-05-18 09:00:00,2010-05-18 15:30:00,afternoon,1.9,150.0,Clear,0.3333333333333333,124.2,64.86666666666667,1.46,-1.19,2010
12.540000000000001,0.4400000000000013,6.0,2.0,2010-05-22 00:00:00,,,2010-05-22 10:30:00,27.0,Chinook,0.8222222222222223,-0.7577777777777778,1.5,6.0,4.0,Lower Harbor Lighthouse,5,1012.6899999999999,0.13999999999998636,spring,2010-05-22 06:30:00,2010-05-22 07:30:00,morning,2.8,69.0,Partly Cloudy,0.1666666666666666,277.1111111111111,98.01111111111109,0.4714285714285714,-0.4385714285714285,2010
10.290000000000001,-2.25,6.0,2.0,2010-05-22 00:00:00,,,2010-05-22 10:30:00,17.0,Coho,1.38,0.5577777777777776,1.5,6.0,4.0,Lower Harbor Lighthouse,5,1013.15,0.4600000000000364,spring,2010-05-22 06:30:00,2010-05-22 08:30:00,morning,2.8,72.0,Partly Cloudy,0.1666666666666666,142.5,-134.6111111111111,0.67,0.19857142857142862,2010
10.28,-0.010000000000001563,6.0,2.0,2010-05-22 00:00:00,,,2010-05-22 10:30:00,26.0,Chinook,0.95,-0.42999999999999994,1.5,6.0,4.0,Lower Harbor Lighthouse,5,1013.54,0.38999999999998636,spring,2010-05-22 06:30:00,2010-05-22 09:30:00,morning,2.9,69.0,Partly Cloudy,0.1666666666666666,153.1,10.599999999999994,0.5555555555555556,-0.11444444444444446,2010
10.629999999999999,0.34999999999999964,6.0,2.0,2010-05-22 00:00:00,,,2010-05-22 10:30:00,17.0,Coho,0.9,-0.04999999999999993,1.5,6.0,4.0,Lower Harbor Breakwall,5,1013.6700000000001,0.13000000000010914,spring,2010-05-22 06:30:00,2010-05-22 10:30:00,morning,2.9,65.0,Partly Cloudy,0.1666666666666666,191.4,38.30000000000001,0.6,0.0444444444444444,2010
